activity_id,day,date,date_source,workout_name,set_number,exercise_raw,exercise,exercise_variant,movement_group,equipment_type,set_type,time_raw,time_seconds,rest_raw,rest_seconds,reps,weight_lb,garmin_volume_lb,volume_lb,volume_matches_garmin
24097428247,1,2026-08-22,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym w Brian,18,Weighted Static Back Extension,Back Extension,,Back Extension,machine,,0:00,0,0:00,0,15,85,1275,1275,TRUE
24097428247,1,2026-08-22,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym w Brian,19,Crunch,Ab Crunch,,Ab Crunch,machine,,0:00,0,0:00,0,15,10,150,150,TRUE
24097428247,1,2026-08-22,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym w Brian,20,Crunch,Ab Crunch,,Ab Crunch,machine,,0:00,0,0:00,0,15,10,150,150,TRUE
24097428247,1,2026-08-22,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym w Brian,21,Row,Row,single-pulley,Row,machine,,0:00,0,0:00,0,15,45,675,675,TRUE
24097428247,1,2026-08-22,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym w Brian,22,Row,Row,single-pulley,Row,machine,,0:00,0,0:00,0,15,45,675,675,TRUE
24097428247,1,2026-08-22,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym w Brian,23,Row,Row,single-pulley,Row,machine,,0:00,0,0:00,0,15,45,675,675,TRUE
24095842455,2,2026-08-24,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym,1,Chest Press with Band,Chest Press,,Chest Press,machine,,0:00,0,0:00,0,15,50,750,750,TRUE
24095842455,2,2026-08-24,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym,2,Chest Press with Band,Chest Press,,Chest Press,machine,,0:00,0,0:00,0,15,50,750,750,TRUE
24095842455,2,2026-08-24,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym,3,Chest Press with Band,Chest Press,,Chest Press,machine,,0:00,0,0:00,0,9,50,450,450,TRUE
24095842455,2,2026-08-24,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym,4,Leg Press,Seated Leg Press,,Seated Leg Press,machine,,0:00,0,0:00,0,15,100,1500,1500,TRUE
24095842455,2,2026-08-24,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym,5,Leg Press,Seated Leg Press,,Seated Leg Press,machine,,0:00,0,0:00,0,15,100,1500,1500,TRUE
24095842455,2,2026-08-24,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym,6,Leg Press,Seated Leg Press,,Seated Leg Press,machine,,0:00,0,0:00,0,15,125,1875,1875,TRUE
24095842455,2,2026-08-24,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym,7,Leg Press,Seated Leg Press,,Seated Leg Press,machine,,0:00,0,0:00,0,15,175,2625,2625,TRUE
24095842455,2,2026-08-24,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym,8,Triceps Press-down,Triceps Pulldown,,Triceps Pulldown,machine,,0:00,0,0:00,0,12,65,780,780,TRUE
24095842455,2,2026-08-24,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym,9,Triceps Press-down,Triceps Pulldown,,Triceps Pulldown,machine,,0:00,0,0:00,0,8,45,360,360,TRUE
24095842455,2,2026-08-24,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym,10,Triceps Press-down,Triceps Pulldown,,Triceps Pulldown,machine,,0:00,0,0:00,0,10,45,450,450,TRUE
24095842455,2,2026-08-24,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym,11,Crunch,Ab Crunch,,Ab Crunch,machine,,0:00,0,0:00,0,15,10,150,150,TRUE
24095842455,2,2026-08-24,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym,12,Crunch,Ab Crunch,,Ab Crunch,machine,,0:00,0,0:00,0,15,10,150,150,TRUE
24095842455,2,2026-08-24,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym,13,Crunch,Ab Crunch,,Ab Crunch,machine,,0:00,0,0:00,0,15,10,150,150,TRUE
24095842455,2,2026-08-24,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym,14,Weighted Seated Calf Raise,Calf Extension,,Calf Extension,machine,,0:00,0,0:00,0,15,100,1500,1500,TRUE
24095842455,2,2026-08-24,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym,15,Weighted Seated Calf Raise,Calf Extension,,Calf Extension,machine,,0:00,0,0:00,0,15,125,1875,1875,TRUE
24095842455,2,2026-08-24,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym,16,Weighted Seated Calf Raise,Calf Extension,,Calf Extension,machine,,0:00,0,0:00,0,15,125,1875,1875,TRUE
24095842455,2,2026-08-24,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym,17,Weighted Seated Calf Raise,Calf Extension,,Calf Extension,machine,,0:00,0,0:00,0,10,200,2000,2000,TRUE
24095842455,2,2026-08-24,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym,18,Row,Row,double-pulley,Row,machine,,0:00,0,0:00,0,12,50,600,600,TRUE
24095842455,2,2026-08-24,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym,19,Row,Row,double-pulley,Row,machine,,0:00,0,0:00,0,7,50,350,350,TRUE
24095842455,2,2026-08-24,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym,20,Row,Row,double-pulley,Row,machine,,0:00,0,0:00,0,10,50,500,500,TRUE
24095842455,2,2026-08-24,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym,21,Weighted Static Back Extension,Back Extension,,Back Extension,machine,,0:00,0,0:00,0,15,100,1500,1500,TRUE
24095842455,2,2026-08-24,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym,22,Weighted Static Back Extension,Back Extension,,Back Extension,machine,,0:00,0,0:00,0,15,110,1650,1650,TRUE
24095842455,2,2026-08-24,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym,23,Weighted Static Back Extension,Back Extension,,Back Extension,machine,,0:00,0,0:00,0,15,125,1875,1875,TRUE
24095842455,2,2026-08-24,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym,24,Dumbbell Biceps Curl,Biceps Curl,,Biceps Curl,dumbbell,,0:00,0,0:00,0,15,10,150,150,TRUE
24095842455,2,2026-08-24,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym,25,Dumbbell Biceps Curl,Biceps Curl,,Biceps Curl,dumbbell,,0:00,0,0:00,0,15,10,150,150,TRUE
24095842455,2,2026-08-24,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Gym,26,Dumbbell Biceps Curl,Biceps Curl,,Biceps Curl,dumbbell,,0:00,0,0:00,0,15,10,150,150,TRUE
24130689701,3,2026-08-26,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Strength,1,Leg Press,Seated Leg Press,,Seated Leg Press,machine,,0:49.4,49.4,0:31.6,31.6,10,125,1250,1250,TRUE
24130689701,3,2026-08-26,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Strength,2,Leg Press,Seated Leg Press,,Seated Leg Press,machine,,0:57.6,57.6,1:24.1,84.1,15,175,2625,2625,TRUE
24130689701,3,2026-08-26,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Strength,3,Leg Press,Seated Leg Press,,Seated Leg Press,machine,,0:55.6,55.6,1:34.4,94.4,15,175,2625,2625,TRUE
24130689701,3,2026-08-26,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Strength,4,Leg Press,Seated Leg Press,,Seated Leg Press,machine,,1:14.4,74.4,2:52.6,172.6,15,175,2625,2625,TRUE
24130689701,3,2026-08-26,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Strength,5,Lat Pull-down,Lat Pull-down,,Lat Pull-down,machine,,0:02.8,2.8,1:01.9,61.9,15,55,825,825,TRUE
24130689701,3,2026-08-26,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Strength,6,Lat Pull-down,Lat Pull-down,,Lat Pull-down,machine,,1:13.2,73.2,1:00.6,60.6,15,55,825,825,TRUE
24130689701,3,2026-08-26,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Strength,7,Lat Pull-down,Lat Pull-down,,Lat Pull-down,machine,,1:01.1,61.1,2:40.1,160.1,15,75,1125,1125,TRUE
24130689701,3,2026-08-26,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Strength,8,Weighted Seated Calf Raise,Calf Extension,,Calf Extension,machine,,0:05.1,5.1,1:00.3,60.3,10,125,1250,1250,TRUE
24130689701,3,2026-08-26,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Strength,9,Weighted Seated Calf Raise,Calf Extension,,Calf Extension,machine,,0:49.3,49.3,1:14.3,74.3,15,175,2625,2625,TRUE
24130689701,3,2026-08-26,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Strength,10,Weighted Seated Calf Raise,Calf Extension,,Calf Extension,machine,,0:43.3,43.3,1:12.8,72.8,15,175,2625,2625,TRUE
24130689701,3,2026-08-26,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Strength,11,Weighted Seated Calf Raise,Calf Extension,,Calf Extension,machine,,0:48.1,48.1,2:38.6,158.6,15,200,3000,3000,TRUE
24130689701,3,2026-08-26,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Strength,12,Suspension Chest Press,Chest Press,,Chest Press,machine,,0:01.4,1.4,1:26.9,86.9,15,50,750,750,TRUE
24130689701,3,2026-08-26,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Strength,13,Suspension Chest Press,Chest Press,,Chest Press,machine,,1:10.1,70.1,1:35.1,95.1,15,50,750,750,TRUE
24130689701,3,2026-08-26,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Strength,14,Suspension Chest Press,Chest Press,,Chest Press,machine,,0:57.3,57.3,1:39.1,99.1,15,50,750,750,TRUE
24130689701,3,2026-08-26,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Strength,15,Weighted Static Back Extension,Back Extension,,Back Extension,machine,,1:24.1,84.1,1:00.5,60.5,15,125,1875,1875,TRUE
24130689701,3,2026-08-26,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Strength,16,Weighted Static Back Extension,Back Extension,,Back Extension,machine,,1:11.1,71.1,1:01.0,61,15,125,1875,1875,TRUE
24130689701,3,2026-08-26,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Strength,17,Weighted Static Back Extension,Back Extension,,Back Extension,machine,,1:04.7,64.7,2:42.5,162.5,15,125,1875,1875,TRUE
24130689701,3,2026-08-26,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Strength,18,Curl,Biceps Curl,,Biceps Curl,machine,,1:23.5,83.5,1:32.3,92.3,15,40,600,600,TRUE
24130689701,3,2026-08-26,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Strength,19,Curl,Biceps Curl,,Biceps Curl,machine,,1:05.3,65.3,1:30.9,90.9,15,40,600,600,TRUE
24130689701,3,2026-08-26,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Strength,20,Curl,Biceps Curl,,Biceps Curl,machine,,1:05.8,65.8,2:16.9,136.9,15,40,600,600,TRUE
24130689701,3,2026-08-26,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Strength,21,Weighted Crunch,Ab Crunch,,Ab Crunch,machine,,0:57.6,57.6,1:04.9,64.9,15,15,225,225,TRUE
24130689701,3,2026-08-26,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Strength,22,Weighted Crunch,Ab Crunch,,Ab Crunch,machine,,0:53.1,53.1,1:32.8,92.8,15,15,225,225,TRUE
24130689701,3,2026-08-26,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Strength,23,Weighted Crunch,Ab Crunch,,Ab Crunch,machine,,1:04.6,64.6,1:46.2,106.2,15,15,225,225,TRUE
24130689701,3,2026-08-26,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Strength,24,Row,Row,double-pulley,Row,machine,,0:53.3,53.3,1:33.1,93.1,15,35,525,525,TRUE
24130689701,3,2026-08-26,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Strength,25,Row,Row,double-pulley,Row,machine,,0:52.9,52.9,1:31.9,91.9,15,35,525,525,TRUE
24130689701,3,2026-08-26,inferred from saved-page relative weekday (workout3=Today on 2026-08-26),Strength,26,Row,Row,double-pulley,Row,machine,,1:00.5,60.5,1:02.3,62.3,15,35,525,525,TRUE
24147071341,4,2026-08-28,raw filename,Strength,1,Leg Press,Seated Leg Press,,Seated Leg Press,machine,,1:32.6,92.6,1:08.4,68.4,10,125,1250,1250,TRUE
24147071341,4,2026-08-28,raw filename,Strength,2,Leg Press,Seated Leg Press,,Seated Leg Press,machine,,1:09.9,69.9,2:01.5,121.5,12,200,2400,2400,TRUE
24147071341,4,2026-08-28,raw filename,Strength,3,Leg Press,Seated Leg Press,,Seated Leg Press,machine,,1:05.5,65.5,2:01.2,121.2,12,200,2400,2400,TRUE
24147071341,4,2026-08-28,raw filename,Strength,4,Leg Press,Seated Leg Press,,Seated Leg Press,machine,,1:09.0,69,3:17.1,197.1,12,200,2400,2400,TRUE
24147071341,4,2026-08-28,raw filename,Strength,5,Lat Pull-down,Lat Pull-down,,Lat Pull-down,machine,,0:01.9,1.9,1:30.9,90.9,12,75,900,900,TRUE
24147071341,4,2026-08-28,raw filename,Strength,6,Lat Pull-down,Lat Pull-down,,Lat Pull-down,machine,,0:59.6,59.6,1:32.8,92.8,12,75,900,900,TRUE
24147071341,4,2026-08-28,raw filename,Strength,7,Lat Pull-down,Lat Pull-down,,Lat Pull-down,machine,,1:02.8,62.8,3:16.8,196.8,12,75,900,900,TRUE
24147071341,4,2026-08-28,raw filename,Strength,8,Weighted Sliding Hip Adduction,Hip Adduction,,Hip Adduction,machine,,0:03.0,3,1:31.5,91.5,20,100,2000,2000,TRUE
24147071341,4,2026-08-28,raw filename,Strength,9,Weighted Sliding Hip Adduction,Hip Adduction,,Hip Adduction,machine,,0:52.0,52,1:31.4,91.4,20,100,2000,2000,TRUE
24147071341,4,2026-08-28,raw filename,Strength,10,Weighted Sliding Hip Adduction,Hip Adduction,,Hip Adduction,machine,,0:49.7,49.7,3:06.8,186.8,20,100,2000,2000,TRUE
24147071341,4,2026-08-28,raw filename,Strength,11,Shoulder Press,Shoulder Press,,Shoulder Press,machine,,1:37.1,97.1,1:32.9,92.9,12,30,360,360,TRUE
24147071341,4,2026-08-28,raw filename,Strength,12,Shoulder Press,Shoulder Press,,Shoulder Press,machine,,0:45.1,45.1,1:32.1,92.1,8,30,240,240,TRUE
24147071341,4,2026-08-28,raw filename,Strength,13,Shoulder Press,Shoulder Press,,Shoulder Press,machine,,0:43.6,43.6,1:55.9,115.9,8,30,240,240,TRUE
24147071341,4,2026-08-28,raw filename,Strength,14,Weighted Standing Hip Abduction,Hip Abduction,,Hip Abduction,machine,,0:53.5,53.5,1:30.2,90.2,20,100,2000,2000,TRUE
24147071341,4,2026-08-28,raw filename,Strength,15,Weighted Standing Hip Abduction,Hip Abduction,,Hip Abduction,machine,,0:45.6,45.6,1:31.1,91.1,20,100,2000,2000,TRUE
24147071341,4,2026-08-28,raw filename,Strength,16,Weighted Standing Hip Abduction,Hip Abduction,,Hip Abduction,machine,,0:45.3,45.3,2:13.1,133.1,20,100.5,2010,2010,TRUE
24147071341,4,2026-08-28,raw filename,Strength,17,Suspension Chest Press,Chest Press,,Chest Press,machine,,0:43.9,43.9,1:41.5,101.5,12,55,660,660,TRUE
24147071341,4,2026-08-28,raw filename,Strength,18,Suspension Chest Press,Chest Press,,Chest Press,machine,,0:55.9,55.9,1:29.5,89.5,12,55,660,660,TRUE
24147071341,4,2026-08-28,raw filename,Strength,19,Weighted Static Back Extension,Back Extension,,Back Extension,machine,,1:14.0,74,2:00.8,120.8,15,130,1950,1950,TRUE
24147071341,4,2026-08-28,raw filename,Strength,20,Weighted Static Back Extension,Back Extension,,Back Extension,machine,,1:27.0,87,1:34.3,94.3,15,130,1950,1950,TRUE
24147071341,4,2026-08-28,raw filename,Strength,21,Cable Biceps Curl,Biceps Curl,,Biceps Curl,machine,,1:02.5,62.5,1:30.8,90.8,15,45,675,675,TRUE
24147071341,4,2026-08-28,raw filename,Strength,22,Cable Biceps Curl,Biceps Curl,,Biceps Curl,machine,,1:03.7,63.7,1:54.2,114.2,15,45,675,675,TRUE
24147071341,4,2026-08-28,raw filename,Strength,23,Banded Tricep Extension,Tricep Extension,,Tricep Extension,machine,,1:28.0,88,1:31.4,91.4,15,40,600,600,TRUE
24147071341,4,2026-08-28,raw filename,Strength,24,Banded Tricep Extension,Tricep Extension,,Tricep Extension,machine,,1:20.6,80.6,2:46.6,166.6,15,40,600,600,TRUE
24147071341,4,2026-08-28,raw filename,Strength,25,Row,Row,single-pulley,Row,machine,,0:02.1,2.1,2:01.1,121.1,15,40,600,600,TRUE
24147071341,4,2026-08-28,raw filename,Strength,26,Row,Row,single-pulley,Row,machine,,0:53.9,53.9,1:52.5,112.5,15,55,825,825,TRUE
24147071341,4,2026-08-28,raw filename,Strength,27,Row,Row,single-pulley,Row,machine,,1:02.3,62.3,2:21.9,141.9,15,55,825,825,TRUE
24147071341,4,2026-08-28,raw filename,Strength,28,Weighted Leg Curl,Leg Curl,,Leg Curl,machine,,0:36.2,36.2,1:51.8,111.8,15,100,1500,1500,TRUE
24147071341,4,2026-08-28,raw filename,Strength,29,Weighted Leg Curl,Leg Curl,,Leg Curl,machine,,0:43.6,43.6,2:14.9,134.9,12,100,1200,1200,TRUE
24147071341,4,2026-08-28,raw filename,Strength,30,Weighted Leg Curl,Leg Curl,,Leg Curl,machine,,0:50.6,50.6,1:08.8,68.8,12,100,1200,1200,TRUE
24182191984,5,2026-08-31,raw filename,Garmin Strength 2026-08-31 (24182191984),1,Leg Press,Seated Leg Press,,Seated Leg Press,machine,,1:12.9,72.9,0:31.4,31.4,10,125,1250,1250,TRUE
24182191984,5,2026-08-31,raw filename,Garmin Strength 2026-08-31 (24182191984),2,Leg Press,Seated Leg Press,,Seated Leg Press,machine,,0:56.6,56.6,2:00.5,120.5,15,200,3000,3000,TRUE
24182191984,5,2026-08-31,raw filename,Garmin Strength 2026-08-31 (24182191984),3,Leg Press,Seated Leg Press,,Seated Leg Press,machine,,0:58.8,58.8,2:01.6,121.6,15,200,3000,3000,TRUE
24182191984,5,2026-08-31,raw filename,Garmin Strength 2026-08-31 (24182191984),4,Leg Press,Seated Leg Press,,Seated Leg Press,machine,,0:58.8,58.8,1:20.9,80.9,15,200,3000,3000,TRUE
24182191984,5,2026-08-31,raw filename,Garmin Strength 2026-08-31 (24182191984),5,Row,Row,single-pulley,Row,machine,,1:08.7,68.7,1:31.0,91,15,55,825,825,TRUE
24182191984,5,2026-08-31,raw filename,Garmin Strength 2026-08-31 (24182191984),6,Row,Row,single-pulley,Row,machine,,1:02.2,62.2,1:30.9,90.9,15,55,825,825,TRUE
24182191984,5,2026-08-31,raw filename,Garmin Strength 2026-08-31 (24182191984),7,Row,Row,single-pulley,Row,machine,,1:04.8,64.8,2:18.1,138.1,15,70,1050,1050,TRUE
24182191984,5,2026-08-31,raw filename,Garmin Strength 2026-08-31 (24182191984),8,Weighted Leg Curl,Leg Curl,,Leg Curl,machine,,1:07.1,67.1,1:32.1,92.1,15,100,1500,1500,TRUE
24182191984,5,2026-08-31,raw filename,Garmin Strength 2026-08-31 (24182191984),9,Weighted Leg Curl,Leg Curl,,Leg Curl,machine,,1:01.6,61.6,1:30.6,90.6,15,100,1500,1500,TRUE
24182191984,5,2026-08-31,raw filename,Garmin Strength 2026-08-31 (24182191984),10,Weighted Leg Curl,Leg Curl,,Leg Curl,machine,,1:03.9,63.9,1:36.6,96.6,15,100,1500,1500,TRUE
24182191984,5,2026-08-31,raw filename,Garmin Strength 2026-08-31 (24182191984),11,Suspension Chest Press,Chest Press,,Chest Press,machine,,0:51.3,51.3,1:35.4,95.4,12,55,660,660,TRUE
24182191984,5,2026-08-31,raw filename,Garmin Strength 2026-08-31 (24182191984),12,Suspension Chest Press,Chest Press,,Chest Press,machine,,0:56.3,56.3,1:31.3,91.3,12,55,660,660,TRUE
24182191984,5,2026-08-31,raw filename,Garmin Strength 2026-08-31 (24182191984),13,Suspension Chest Press,Chest Press,,Chest Press,machine,,0:47.7,47.7,1:42.2,102.2,12,55,660,660,TRUE
24182191984,5,2026-08-31,raw filename,Garmin Strength 2026-08-31 (24182191984),14,Weighted Seated Calf Raise,Calf Extension,,Calf Extension,machine,,0:38.5,38.5,1:30.5,90.5,15,200,3000,3000,TRUE
24182191984,5,2026-08-31,raw filename,Garmin Strength 2026-08-31 (24182191984),15,Weighted Seated Calf Raise,Calf Extension,,Calf Extension,machine,,0:56.7,56.7,1:30.1,90.1,15,200,3000,3000,TRUE
24182191984,5,2026-08-31,raw filename,Garmin Strength 2026-08-31 (24182191984),16,Weighted Seated Calf Raise,Calf Extension,,Calf Extension,machine,,0:38.4,38.4,1:31.3,91.3,15,200,3000,3000,TRUE
24182191984,5,2026-08-31,raw filename,Garmin Strength 2026-08-31 (24182191984),17,Shoulder Press,Shoulder Press,,Shoulder Press,machine,,0:55.0,55,1:31.2,91.2,12,30,360,360,TRUE
24182191984,5,2026-08-31,raw filename,Garmin Strength 2026-08-31 (24182191984),18,Shoulder Press,Shoulder Press,,Shoulder Press,machine,,0:54.1,54.1,1:30.4,90.4,10,30,300,300,TRUE
24182191984,5,2026-08-31,raw filename,Garmin Strength 2026-08-31 (24182191984),19,Shoulder Press,Shoulder Press,,Shoulder Press,machine,,0:43.5,43.5,1:18.9,78.9,7,30,210,210,TRUE
24182191984,5,2026-08-31,raw filename,Garmin Strength 2026-08-31 (24182191984),20,Weighted Standing Hip Abduction,Hip Abduction,,Hip Abduction,machine,,0:43.0,43,1:31.0,91,20,115,2300,2300,TRUE
24182191984,5,2026-08-31,raw filename,Garmin Strength 2026-08-31 (24182191984),21,Weighted Standing Hip Abduction,Hip Abduction,,Hip Abduction,machine,,0:34.3,34.3,1:30.9,90.9,20,115,2300,2300,TRUE
24182191984,5,2026-08-31,raw filename,Garmin Strength 2026-08-31 (24182191984),22,Weighted Standing Hip Abduction,Hip Abduction,,Hip Abduction,machine,,0:26.4,26.4,1:50.6,110.6,12,200,2400,2400,TRUE
24182191984,5,2026-08-31,raw filename,Garmin Strength 2026-08-31 (24182191984),23,Banded Tricep Extension,Tricep Extension,,Tricep Extension,machine,,1:04.8,64.8,1:14.6,74.6,15,50,750,750,TRUE
24182191984,5,2026-08-31,raw filename,Garmin Strength 2026-08-31 (24182191984),24,Banded Tricep Extension,Tricep Extension,,Tricep Extension,machine,,1:03.6,63.6,0:03.1,3.1,15,50,750,750,TRUE
24215717452,6,2026-09-02,raw filename,Garmin Strength 2026-09-02 (24215717452),1,Lat Pull-down,Lat Pull-down,,Lat Pull-down,machine,,0:57.7,57.7,2:01.6,121.6,15,70,1050,1050,TRUE
24215717452,6,2026-09-02,raw filename,Garmin Strength 2026-09-02 (24215717452),2,Lat Pull-down,Lat Pull-down,,Lat Pull-down,machine,,1:06.5,66.5,2:02.5,122.5,15,70,1050,1050,TRUE
24215717452,6,2026-09-02,raw filename,Garmin Strength 2026-09-02 (24215717452),3,Lat Pull-down,Lat Pull-down,,Lat Pull-down,machine,,0:55.4,55.4,1:22.5,82.5,15,70,1050,1050,TRUE
24215717452,6,2026-09-02,raw filename,Garmin Strength 2026-09-02 (24215717452),4,Leg Press,Seated Leg Press,,Seated Leg Press,machine,,0:42.0,42,1:00.6,60.6,10,125,1250,1250,TRUE
